flowerNum,trt,daysOpen,distance,shakeNumber,temp,humidity,notes,dropFromAnalysis,file,pxToMmConversion,firstPollen,firstPollenOutOfScreen,blankFrames,slope,int,aperture,focus,frameRate,shutter,amplitude,freq,sec,plant,openTime,DateOfExp
14,Ambient,4,3,1,23.3,54,NA,,014_A_4_03_01 06152014,32.90855038,37,88,235,0.001734038,0.043724109,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA,
14,Ambient,4,3,2,23.3,54,NA,,014_A_4_03_02 06152014,32.99790529,89,142,300,0.009847466,0.078733598,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA,
15,Ambient,3,4,1,23.5,54,NA,,015_A_3_04_01 06152014,33.09256876,67,137,234,0.011113419,0.089261667,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA,
15,Ambient,3,4,2,23.5,54,NA,,015_A_3_04_02 06152014,33.11340045,39,100,219,0.015303383,0.128979798,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA,
16,Ambient,2,4,1,23.6,54,NA,,016_A_2_04_01 06152014,33.76258298,30,65,183,0.022561661,0.21155227,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA,
16,Ambient,2,4,2,23.6,54,NA,,016_A_2_04_02 06152014,33.59902647,121,157,277,0.026656347,0.159531326,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA,
17,Ambient,1,1,2,23.6,54,NA,,017_A_1_01_02 06152014,33.7181964,123,175,281,0.010477819,0.083436231,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA,
18,Ambient,2,7,1,23.7,54,NA,,018_A_2_07_01 06152014,33.62948367,90,159,342,0.006661993,0.068990232,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA,
18,Ambient,2,7,2,23.7,54,NA,,018_A_2_07_02 06152014,33.53572843,83,155,282,0.006331259,0.062729103,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA,
19,Ambient,3,4,1,23.8,54,NA,,019_A_3_04_01 06152014,33.71516981,136,162,348,0.016562908,0.080870066,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA,
19,Ambient,3,4,2,23.8,54,NA,,019_A_3_04_02 06152014,33.61158043,42,96,197,0.007731726,0.078134933,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA,
20,Ambient,4,6,1,23.8,54,NA,,020_A_4_06_01 06152014,33.58818981,28,106,312,0.002327221,0.037586739,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA,
20,Ambient,4,6,2,23.8,54,NA,,020_A_4_06_02 06152014,33.78510427,53,136,231,0.003886397,0.044572054,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA,
21,Ambient,1,1,1,23.7,55,NA,,021_A_1_01_01 06152014,33.2651159,34,74,204,0.018009595,0.130092349,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA,
21,Ambient,1,1,2,23.7,55,NA,,021_A_1_01_02 06152014,33.56557574,95,151,261,0.011569053,0.089538171,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA,
22,Ambient,1,7,1,24.1,55,NA,,022_A_1_07_01 06152014,33.61335317,143,178,378,0.006574263,0.031765033,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
22,Ambient,1,7,2,24.1,55,NA,,022_A_1_07_02 06152014,33.7094675,44,87,181,0.003088205,0.014449945,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
23,Ambient,3,1,1,24.2,55,petals forward,,023_A_3_01_01 06152014,33.53424424,110,165,326,0.008866537,0.0596188,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
23,Ambient,3,1,2,24.2,55,petals forward,,023_A_3_01_02 06152014,33.44562197,68,180,302,0.001279032,0.025746204,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
24,Ambient,3,1,1,24.3,55,NA,,024_A_3_01_01 06152014,33.27382963,32,88,171,0.02308225,0.205530348,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
24,Ambient,3,1,2,24.3,55,NA,,024_A_3_01_02 06152014,33.31806901,31,66,202,0.020776064,0.201234825,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
25,Ambient,1,2,1,24.3,55,petals forward,,025_A_1_02_01 06152014,33.55699359,41,91,207,0.011832825,0.092473692,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
25,Ambient,1,2,2,24.3,55,petals forward,,025_A_1_02_02 06152014,33.65367882,54,99,280,0.019742976,0.108798607,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
26,Ambient,2,1,1,24.4,55,petals forward,,026_A_2_01_01 06152014,33.60897628,95,136,238,0.031098375,0.113567516,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
26,Ambient,2,1,2,24.4,55,petals forward,,026_A_2_01_02 06152014,33.6599592,47,102,251,0.007678617,0.070215798,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
27,Ambient,1,5,1,24.4,54,NA,,027_A_1_05_01 06152014,33.25141023,115,162,291,0.014467139,0.121480923,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
27,Ambient,1,5,2,24.4,54,NA,,027_A_1_05_02 06152014,33.2271643,83,125,322,0.009715981,0.085824484,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
28,Ambient,4,12,1,24.4,55,NA,,028_A_4_12_01 06152014,33.6012599,74,102,235,0.017770552,0.1511047,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
28,Ambient,4,12,2,24.4,55,NA,,028_A_4_12_02 06152014,33.3945757,130,146,351,0.017684011,0.081440312,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
29,Ambient,4,6,1,24.4,55,NA,,029_A_4_06_01 06152014,33.18963851,155,222,377,0.009767228,0.079700365,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
29,Ambient,4,6,2,24.4,55,NA,,029_A_4_06_02 06152014,33.48532626,30,59,265,0.015825718,0.070445302,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
30,Ambient,3,1,1,24.4,54,NA,,030_A_3_01_01 06152014,33.83817926,36,102,228,0.004109428,0.051274258,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
30,Ambient,3,1,2,24.4,54,NA,,030_A_3_01_02 06152014,33.40294243,48,104,236,0.004051902,0.052439782,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
31,Ambient,1,2,1,24.5,55,NA,,031_A_1_02_01 06152014,33.28162934,129,186,307,0.014526754,0.145928251,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
31,Ambient,1,2,2,24.5,55,NA,,031_A_1_02_02 06152014,33.16788395,99,132,281,0.022646291,0.178155214,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
32,Ambient,3,7,1,24.5,55,NA,,032_A_3_07_01 06152014,33.11636632,83,176,282,0.002545297,0.032851522,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
32,Ambient,3,7,2,24.5,55,NA,,032_A_3_07_02 06152014,33.18493626,62,106,328,0.004743177,0.044606032,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
33,Ambient,4,7,1,24.5,55,NA,,033_A_4_07_01 06152014,33.67111112,87,149,267,0.016447825,0.124583769,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
33,Ambient,4,7,2,24.5,55,NA,,033_A_4_07_02 06152014,33.29562887,40,77,237,0.019495346,0.103967187,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
34,Ambient,1,7,1,24.5,55,NA,,034_A_1_07_01 06152014,33.55355413,118,149,334,0.031148142,0.167526431,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
34,Ambient,1,7,2,24.5,55,NA,,034_A_1_07_02 06152014,33.66285257,92,109,321,0.020004118,0.119484074,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
35,Ambient,1,8,1,24.5,55,NA,,035_A_1_08_01 06152014,33.14752691,40,77,247,0.018054851,0.13796286,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
35,Ambient,1,8,2,24.5,55,NA,,035_A_1_08_02 06152014,33.54143798,74,112,249,0.030689162,0.159187072,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
36,Ambient,4,4,1,24.6,55,NA,,036_A_4_04_01 06152014,33.70837418,50,130,272,0.007800635,0.088400999,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
36,Ambient,4,4,2,24.6,55,NA,,036_A_4_04_02 06152014,33.91111775,83,126,335,0.010633512,0.070764037,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
37,Ambient,4,6,1,24.6,55,NA,,037_A_4_06_01 06152014,33.43702294,52,114,233,0.007453595,0.085750381,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
37,Ambient,4,6,2,24.6,55,NA,,037_A_4_06_02 06152014,33.73285929,99,162,289,0.008393859,0.083184453,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
38,Ambient,1,4,1,24.6,55,NA,,038_A_1_04_01 06152014,33.01641682,68,107,222,0.033108448,0.180502014,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
38,Ambient,1,4,2,24.6,55,NA,,038_A_1_04_02 06152014,33.68971712,129,143,325,0.038678188,0.147753554,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
39,Ambient,3,9,1,24.6,55,NA,,039_A_3_09_01 06152014,33.8469241,47,117,214,0.006822316,0.068131056,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
39,Ambient,3,9,2,24.6,55,NA,,039_A_3_09_02 06152014,33.0761355,35,97,223,0.010503806,0.080745447,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
40,Ambient,1,10,1,24.7,55,NA,,040_A_1_10_01 06152014,33.64455688,67,124,259,0.009617287,0.106733928,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
40,Ambient,1,10,2,24.7,55,NA,,040_A_1_10_02 06152014,33.4447273,99,156,277,0.009854773,0.088006754,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
41,Ambient,1,9,1,24.7,55,NA,,041_A_1_09_01 06152014,33.10525934,90,136,279,0.029284291,0.212789169,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
41,Ambient,1,9,2,24.7,55,NA,,041_A_1_09_02 06152014,33.37834561,60,102,232,0.036126251,0.205756374,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
42,Ambient,4,1,1,24.7,55,NA,,042_A_4_01_01 06152014,33.00571801,44,164,244,0.001024328,0.021202949,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
42,Ambient,4,1,2,24.7,55,NA,,042_A_4_01_02 06152014,32.99888585,110,182,299,0.001755431,0.016518969,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
43,Ambient,3,1,1,24.7,55,NA,,043_A_3_01_01 06152014,33.41092819,57,105,228,0.028234654,0.214467188,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
43,Ambient,3,1,2,24.7,55,NA,,043_A_3_01_02 06152014,33.17465793,81,128,280,0.013322308,0.11539243,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
44,Ambient,4,3,1,24.5,55,NA,,044_A_4_03_01 06152014,33.35413485,117,192,340,0.016319232,0.165487125,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
44,Ambient,4,3,2,24.5,55,NA,,044_A_4_03_02 06152014,33.11709636,121,158,328,0.031905831,0.152491934,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
45,Ambient,1,1,1,24.6,55,petals forward,,045_A_1_01_01 06152014,33.39478114,90,147,321,0.01139749,0.095454535,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
45,Ambient,1,1,2,24.6,55,petals forward,,045_A_1_01_02 06152014,33.23219881,129,166,384,0.002586063,0.033370696,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
46,Ambient,1,4,1,24.6,55,NA,,046_A_1_04_01 06152014,33.24518952,1,66,228,0.008073214,0.098597331,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
46,Ambient,1,4,2,24.6,55,NA,,046_A_1_04_02 06152014,33.34915674,95,159,272,0.007830068,0.063231507,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
47,Ambient,2,4,1,24.7,55,NA,,047_A_2_04_01 06152014,33.02651983,117,157,378,0.006216141,0.049193624,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
48,Ambient,4,4,1,24.7,55,petals forward,,048_A_4_04_01 06152014,32.66938279,80,127,302,0.002140644,0.018435481,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
48,Ambient,4,4,2,24.7,55,petals forward,,048_A_4_04_02 06152014,32.801965,110,249,300,0.000264858,0.005989036,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
49,Ambient,4,8,1,24.8,55,NA,,049_A_4_08_01 06152014,32.86921296,33,84,226,0.021769973,0.155650226,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
49,Ambient,4,8,2,24.8,55,NA,,049_A_4_08_02 06152014,32.79157394,84,128,278,0.017624947,0.103116714,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
50,Ambient,4,8,1,24.9,55,extra particle fell off at beginning of film part 1,y,050_A_4_08_01 06152014,33.20446898,91,119,275,0.009171467,0.10557105,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
50,Ambient,4,8,2,24.9,55,NA,,050_A_4_08_02 06152014,33.40841644,127,178,319,0.013610001,0.099842102,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
51,Ambient,3,4,1,24.9,55,NA,,051_A_3_04_01 06152014,33.27904999,151,182,329,0.015366254,0.090402165,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
51,Ambient,3,4,2,24.9,55,NA,,051_A_3_04_02 06152014,33.30818561,102,144,310,0.01151504,0.065157396,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
52,Ambient,2,5,1,24.9,55,NA,,052_A_2_05_01 06152014,33.39793821,45,125,205,0.005419947,0.058381407,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
52,Ambient,2,5,2,24.9,55,NA,,052_A_2_05_02 06152014,33.46547398,65,147,223,0.005824464,0.069105535,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
53,Ambient,3,1,1,24.9,55,NA,,053_A_3_01_01 06152014,33.13191916,99,211,286,0.002983458,0.051953001,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
53,Ambient,3,1,2,24.9,55,NA,,053_A_3_01_02 06152014,33.71500287,93,177,288,0.003045056,0.037721464,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
54,Ambient,2,2,1,24.9,55,NA,,054_A_2_02_01 06152014,33.29804468,74,108,348,0.03496522,0.157292846,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
54,Ambient,2,2,2,24.9,55,NA,,054_A_2_02_02 06152014,33.06021511,88,152,268,0.009350986,0.076243045,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
55,Ambient,3,1,1,24.9,55,NA,,055_A_3_01_01 06152014,32.83634671,56,123,220,0.012358043,0.11779542,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
55,Ambient,3,1,2,24.9,55,NA,,055_A_3_01_02 06152014,32.95192125,54,101,248,0.010699677,0.100627191,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
56,Ambient,1,6,1,24.9,55,NA,,056_A_1_06_01 06152014,33.89394961,63,96,320,0.009289757,0.094007645,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
56,Ambient,1,6,2,24.9,55,NA,,056_A_1_06_02 06152014,33.34978712,61,98,274,0.008570808,0.096987337,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
57,Ambient,4,11,1,25,55,NA,,057_A_4_11_01 06152014,33.24844747,84,154,312,0.010867188,0.104874047,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
57,Ambient,4,11,2,25,55,NA,,057_A_4_11_02 06152014,33.32878759,48,101,231,0.013296635,0.123128365,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
58,Ambient,3,11,1,25,54,brown anthers,y,058_A_3_11_01 06152014,33.44555962,68,142,267,0.003799658,0.0447343,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
58,Ambient,3,11,2,25,54,brown anthers,y,058_A_3_11_02 06152014,33.32147058,60,138,349,0.001242171,0.022797014,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
59,Ambient,4,6,1,25.1,55,NA,,059_A_4_06_01 06152014,33.42297674,79,170,250,0.00799982,0.107659421,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
59,Ambient,4,6,2,25.1,55,NA,,059_A_4_06_02 06152014,33.41507014,205,265,460,0.006311377,0.07164099,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
60,Ambient,3,5,1,25.1,55,NA,,060_A_3_05_01 06152014,33.15216495,95,169,299,0.006067243,0.080774031,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
60,Ambient,3,5,2,25.1,55,NA,,060_A_3_05_02 06152014,33.25288834,57,92,222,0.005987984,0.052463707,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
61,Ambient,4,5,1,24.9,55,NA,,061_A_4_05_01 06152014,33.04541112,43,138,240,0.005404585,0.067119148,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
61,Ambient,4,5,2,24.9,55,NA,,061_A_4_05_02 06152014,33.47107624,35,103,274,0.006813629,0.074793339,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
62,Ambient,2,6,1,25,55,NA,,062_A_2_06_01 06152014,32.8654267,54,108,236,0.02418094,0.202696535,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
62,Ambient,2,6,2,25,55,NA,,062_A_2_06_02 06152014,32.94033778,147,183,309,0.037753939,0.197066234,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
64,Ambient,3,11,1,25.1,54,NA,,064_A_3_11_01 06152014,33.15020913,93,158,310,0.009929334,0.099510634,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
64,Ambient,3,11,2,25.1,54,NA,,064_A_3_11_02 06152014,33.09359186,110,185,346,0.005619077,0.085170965,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
65,Ambient,1,1,1,25.1,53,NA,,065_A_1_01_01 06152014,32.87140563,65,112,240,0.016925362,0.127011762,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
65,Ambient,1,1,2,25.1,53,NA,,065_A_1_01_02 06152014,32.73582862,111,157,282,0.015625298,0.081531544,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
66,Ambient,4,1,1,25.1,53,NA,,066_A_4_01_01 06152014,32.95881535,38,85,248,0.005563788,0.055156857,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
66,Ambient,4,1,2,25.1,53,NA,,066_A_4_01_02 06152014,32.99843053,141,188,306,0.007642316,0.063822502,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
67,Ambient,2,1,2,25.1,53,NA,,067_A_2_01_02 06152014,32.99806788,74,114,305,0.008889461,0.081926968,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
68,Ambient,1,2,1,25.2,53,NA,,068_A_1_02_01 06152014,33.27695151,47,103,313,0.012134446,0.088015068,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
68,Ambient,1,2,2,25.2,53,NA,,068_A_1_02_02 06152014,33.48936044,88,205,316,0.000995583,0.021522227,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
69,Ambient,3,6,1,25.2,53,NA,,069_A_3_06_01 06152014,33.11439914,68,104,226,0.022442621,0.155817612,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
69,Ambient,3,6,2,25.2,53,NA,,069_A_3_06_02 06152014,33.0698546,119,160,302,0.024160142,0.124789741,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
70,Ambient,1,5,1,25.3,53,two petals stuck together,,070_A_1_05_01 06152014,33.01082971,114,178,287,0.002554601,0.030463063,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
70,Ambient,1,5,2,25.3,53,two petals stuck together,,070_A_1_05_02 06152014,33.07761193,88,138,251,0.001432098,0.015508244,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
71,Ambient,3,4,1,25.3,53,NA,,071_A_3_04_01 06152014,32.81948813,26,100,244,0.006270822,0.067873733,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
71,Ambient,3,4,2,25.3,53,NA,,071_A_3_04_02 06152014,32.94860168,36,103,251,0.00349512,0.045467585,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
72,Ambient,1,6,1,25.3,53,NA,,072_A_1_06_01 06152014,33.83478587,156,209,322,0.011041208,0.096461096,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
72,Ambient,1,6,2,25.3,53,NA,,072_A_1_06_02 06152014,33.62852176,47,77,291,0.011965584,0.080482599,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
73,Ambient,1,7,1,25.3,53,NA,,073_A_1_07_01 06152014,33.66077255,80,115,294,0.019166326,0.129546151,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
73,Ambient,1,7,2,25.3,53,NA,,073_A_1_07_02 06152014,33.40066413,32,77,269,0.011613715,0.080768878,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
74,Ambient,3,3,1,25.3,53,NA,,074_A_3_03_01 06152014,33.0879733,161,241,419,0.004359464,0.065543497,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
74,Ambient,3,3,2,25.3,53,NA,,074_A_3_03_02 06152014,33.18314875,82,181,387,0.002254022,0.036975128,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
75,Ambient,1,3,1,25.3,53,NA,,075_A_1_03_01 06152014,32.93155799,89,135,279,0.026217471,0.164770884,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
75,Ambient,1,3,2,25.3,53,NA,,075_A_1_03_02 06152014,33.44600014,48,105,246,0.012752159,0.118919968,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
76,Ambient,3,3,1,25.3,53,NA,,076_A_3_03_01 06152014,33.19647305,34,114,205,0.006022755,0.071260959,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
76,Ambient,3,3,2,25.3,53,NA,,076_A_3_03_02 06152014,32.98266982,78,136,263,0.009787726,0.07126502,16,1:15,500,"""1/1000""",0.38,279,0.1792115,big002,NA
77,AC,2,NA,1,19.6,51,NA,,077_51_C001H0 06202014,31.83946429,115,222,387,0.011755052,0.188749207,11,1:15,1000,"""1/2000""",0.38,279,0.1792115,big002,NA
78,AC,2,NA,1,19.6,49,NA,,078_49_C001H0 06202014,32.10701417,109,214,417,0.012796157,0.176209154,11,1:15,1000,"""1/2000""",0.38,279,0.1792115,big002,NA
79,AC,2,NA,1,19.6,51,NA,,079_51_C001H0 06202014,31.86631985,116,170,418,0.023710468,0.151915812,11,1:15,1000,"""1/2000""",0.38,279,0.1792115,big002,NA
80,AC,2,NA,1,19.3,51,NA,,080_51_C001H0 06202014,31.8835608,101,177,428,0.024775278,0.271551117,11,1:15,1000,"""1/2000""",0.38,279,0.1792115,big002,NA
81,AC,2,NA,1,19,50,NA,,081_50_C001H0 06202014,31.98615032,77,143,503,0.005471298,0.147446025,11,1:15,1000,"""1/2000""",0.38,279,0.1792115,big002,NA
82,AC,2,NA,1,18.9,50,NA,,082_50_C001H0 06202014,31.96783295,105,247,448,0.000375047,0.010116019,11,1:15,1000,"""1/2000""",0.38,279,0.1792115,big002,NA
83,AC,2,NA,1,18.8,51,NA,,083_51_C001H0 06202014,31.81828835,130,279,577,0.006153779,0.114693344,11,1:15,1000,"""1/2000""",0.38,279,0.1792115,big002,NA
84,AC,2,NA,1,18.8,50,NA,,084_50_C001H0 06202014,32.29667221,124,304,403,0.001818725,0.041140844,11,1:15,1000,"""1/2000""",0.38,279,0.1792115,big002,NA
85,AC,1,NA,1,18.8,50,Open on same day as experiments,,085_50_t_C001 06202014,32.16219515,242,349,544,0.006569431,0.124598965,11,1:15,1000,"""1/2000""",0.38,279,0.1792115,big002,NA
86,AC,2,NA,1,19,50,NA,,086_50_C001H0 06202014,33.10624888,122,302,593,0.002691411,0.071154465,11,1:15,1000,"""1/2000""",0.38,279,0.1792115,big002,NA
87,AC,2,NA,1,19.1,49,NA,,087_49_C001H0 06202014,33.85030664,114,205,582,0.019185442,0.293023651,11,1:15,1000,"""1/2000""",0.38,279,0.1792115,big002,NA
88,AC,2,NA,1,19.1,50,NA,,088_50_C001H0 06202014,33.42125704,104,229,537,0.001187562,0.04898029,11,1:15,1000,"""1/2000""",0.38,279,0.1792115,big002,NA
89,AC,2,NA,1,19.1,49,NA,,089_49_C001H0 06202014,33.73853274,93,201,463,0.008882458,0.187639051,11,1:15,1000,"""1/2000""",0.38,279,0.1792115,big002,NA
90,AC,2,NA,1,19.2,51,NA,,090_51_C001H0 06202014,34.15935883,359,505,693,0.000322777,0.00631609,11,1:15,1000,"""1/2000""",0.38,279,0.1792115,big002,NA
91,AC,2,NA,1,19.1,49,NA,,091_49_C001H0 06202014,33.48563036,71,128,479,0.019027701,0.256416027,11,1:15,1000,"""1/2000""",0.38,279,0.1792115,big002,NA
92,AC,2,NA,1,19.1,50,NA,,092_50_C001H0 06202014,33.68250491,321,513,695,0.001110025,0.035001868,11,1:15,1000,"""1/2000""",0.38,279,0.1792115,big002,NA
93,AC,2,NA,1,18.9,49,NA,,093_49_C001H0 06202014,33.52911954,73,156,386,0.011171928,0.251351275,11,1:15,1000,"""1/2000""",0.38,279,0.1792115,big002,NA
94,AC,2,NA,1,19,51,NA,,094_51_C001H0 06202014,33.35696494,204,316,578,0.006208465,0.174915281,11,1:15,1000,"""1/2000""",0.38,279,0.1792115,big002,NA
95,AC,2,NA,1,18.8,48,NA,,095_48_C001H0 06202014,33.62336532,176,301,600,0.003093887,0.099682457,11,1:15,1000,"""1/2000""",0.38,279,0.1792115,big002,NA
96,AC,2,NA,1,18.9,50,NA,,096_50_C001H0 06202014,32.61859483,230,385,743,0.004302778,0.122942049,11,1:15,1000,"""1/2000""",0.38,279,0.1792115,big002,NA
97,AC,2,NA,1,18.8,49,NA,,097_49_C001H0 06202014,33.72372783,111,369,639,0.000711457,0.039115765,11,1:15,1000,"""1/2000""",0.38,279,0.1792115,big002,NA
98,AC,2,NA,1,18.8,49,NA,,098_49_C001H0 06202014,33.77534744,321,369,752,0.001338872,0.011545665,11,1:15,1000,"""1/2000""",0.38,279,0.1792115,big002,NA
99,AC,2,NA,1,18.9,50,NA,,099_50_C001H0 06202014,33.38208093,72,253,585,0.001990574,0.081791944,11,1:15,1000,"""1/2000""",0.38,279,0.1792115,big002,NA,
100,AC,2,NA,1,18.8,49,NA,,100_49_C001H0 06202014,33.4345213,249,494,679,0.000461213,0.022245042,11,1:15,1000,"""1/2000""",0.38,279,0.1792115,big002,NA,
